SKU,Channel,Date,Sales
810128952873,Amazon,9/1/2024,1
810128952873,Amazon,10/1/2024,1
810128952873,Amazon,11/1/2024,0
810128952873,Amazon,12/1/2024,0
798304451924,Amazon,1/1/2024,2
798304451924,Amazon,2/1/2024,2
798304451924,Amazon,3/1/2024,4
798304451924,Amazon,4/1/2024,4
798304451924,Amazon,5/1/2024,13
798304451924,Amazon,6/1/2024,6
798304451924,Amazon,7/1/2024,4
798304451924,Amazon,8/1/2024,6
798304451924,Amazon,9/1/2024,3
798304451924,Amazon,10/1/2024,5
798304451924,Amazon,11/1/2024,6
798304451924,Amazon,12/1/2024,5
850035852620,Amazon,1/1/2024,0
850035852620,Amazon,2/1/2024,0
850035852620,Amazon,3/1/2024,0
850035852620,Amazon,4/1/2024,0
850035852620,Amazon,5/1/2024,1
850035852620,Amazon,6/1/2024,0
850035852620,Amazon,7/1/2024,0
850035852620,Amazon,8/1/2024,0
850035852620,Amazon,9/1/2024,0
850035852620,Amazon,10/1/2024,0
850035852620,Amazon,11/1/2024,0
850035852620,Amazon,12/1/2024,0
850035852828,Amazon,1/1/2024,0
850035852828,Amazon,2/1/2024,0
850035852828,Amazon,3/1/2024,0
850035852828,Amazon,4/1/2024,0
850035852828,Amazon,5/1/2024,1
850035852828,Amazon,6/1/2024,0
850035852828,Amazon,7/1/2024,0
850035852828,Amazon,8/1/2024,0
850035852828,Amazon,9/1/2024,0
850035852828,Amazon,10/1/2024,0
850035852828,Amazon,11/1/2024,0
850035852828,Amazon,12/1/2024,0
810128953047,Amazon,1/1/2024,0
810128953047,Amazon,2/1/2024,0
810128953047,Amazon,3/1/2024,0
810128953047,Amazon,4/1/2024,0
810128953047,Amazon,5/1/2024,0
810128953047,Amazon,6/1/2024,0
810128953047,Amazon,7/1/2024,0
810128953047,Amazon,8/1/2024,0
810128953047,Amazon,9/1/2024,0
810128953047,Amazon,10/1/2024,0
810128953047,Amazon,11/1/2024,0
810128953047,Amazon,12/1/2024,0
810128951074,Amazon,1/1/2024,0
810128951074,Amazon,2/1/2024,0
810128951074,Amazon,3/1/2024,0
810128951074,Amazon,4/1/2024,0
810128951074,Amazon,5/1/2024,30
810128951074,Amazon,6/1/2024,1
810128951074,Amazon,7/1/2024,0
810128951074,Amazon,8/1/2024,1
810128951074,Amazon,9/1/2024,0
810128951074,Amazon,10/1/2024,0
810128951074,Amazon,11/1/2024,0
810128951074,Amazon,12/1/2024,0
810128952859,Amazon,1/1/2024,0
810128952859,Amazon,2/1/2024,0
810128952859,Amazon,3/1/2024,0
810128952859,Amazon,4/1/2024,0
810128952859,Amazon,5/1/2024,0
810128952859,Amazon,6/1/2024,0
810128952859,Amazon,7/1/2024,0
810128952859,Amazon,8/1/2024,0
810128952859,Amazon,9/1/2024,0
810128952859,Amazon,10/1/2024,0
810128952859,Amazon,11/1/2024,0
810128952859,Amazon,12/1/2024,0
798304451948,Amazon,1/1/2024,1
798304451948,Amazon,2/1/2024,1
798304451948,Amazon,3/1/2024,5
798304451948,Amazon,4/1/2024,2
798304451948,Amazon,5/1/2024,28
798304451948,Amazon,6/1/2024,20
798304451948,Amazon,7/1/2024,20
798304451948,Amazon,8/1/2024,11
798304451948,Amazon,9/1/2024,16
798304451948,Amazon,10/1/2024,31
798304451948,Amazon,11/1/2024,43
798304451948,Amazon,12/1/2024,24
810128951043,Amazon,1/1/2024,0
810128951043,Amazon,2/1/2024,0
810128951043,Amazon,3/1/2024,0
810128951043,Amazon,4/1/2024,0
810128951043,Amazon,5/1/2024,0
810128951043,Amazon,6/1/2024,0
810128951043,Amazon,7/1/2024,0
810128951043,Amazon,8/1/2024,0
810128951043,Amazon,9/1/2024,0
810128951043,Amazon,10/1/2024,0
810128951043,Amazon,11/1/2024,0
810128951043,Amazon,12/1/2024,0
798304441512,Amazon,1/1/2024,4
798304441512,Amazon,2/1/2024,12
798304441512,Amazon,3/1/2024,8
798304441512,Amazon,4/1/2024,0
798304441512,Amazon,5/1/2024,0
798304441512,Amazon,6/1/2024,5
798304441512,Amazon,7/1/2024,38
798304441512,Amazon,8/1/2024,42
798304441512,Amazon,9/1/2024,42
798304441512,Amazon,10/1/2024,48
798304441512,Amazon,11/1/2024,26
798304441512,Amazon,12/1/2024,27
810128952842,Amazon,1/1/2024,0
810128952842,Amazon,2/1/2024,0
810128952842,Amazon,3/1/2024,0
810128952842,Amazon,4/1/2024,0
810128952842,Amazon,5/1/2024,0
810128952842,Amazon,6/1/2024,0
810128952842,Amazon,7/1/2024,0
810128952842,Amazon,8/1/2024,0
810128952842,Amazon,9/1/2024,0
810128952842,Amazon,10/1/2024,0
810128952842,Amazon,11/1/2024,0
810128952842,Amazon,12/1/2024,0
810128952835,Amazon,1/1/2024,0
810128952835,Amazon,2/1/2024,0
810128952835,Amazon,3/1/2024,0
810128952835,Amazon,4/1/2024,0
810128952835,Amazon,5/1/2024,0
810128952835,Amazon,6/1/2024,0
810128952835,Amazon,7/1/2024,0
810128952835,Amazon,8/1/2024,19
810128952835,Amazon,9/1/2024,6
810128952835,Amazon,10/1/2024,0
810128952835,Amazon,11/1/2024,0
810128952835,Amazon,12/1/2024,0
810128952156,Amazon,1/1/2024,1
810128952156,Amazon,2/1/2024,4
810128952156,Amazon,3/1/2024,2
810128952156,Amazon,4/1/2024,1
810128952156,Amazon,5/1/2024,4
810128952156,Amazon,6/1/2024,2
810128952156,Amazon,7/1/2024,0
810128952156,Amazon,8/1/2024,4
810128952156,Amazon,9/1/2024,1
810128952156,Amazon,10/1/2024,1
810128952156,Amazon,11/1/2024,5
810128952156,Amazon,12/1/2024,2
850035852538,Amazon,1/1/2024,93
850035852538,Amazon,2/1/2024,24
850035852538,Amazon,3/1/2024,6
850035852538,Amazon,4/1/2024,7
850035852538,Amazon,5/1/2024,26
850035852538,Amazon,6/1/2024,15
850035852538,Amazon,7/1/2024,19
850035852538,Amazon,8/1/2024,20
850035852538,Amazon,9/1/2024,8
850035852538,Amazon,10/1/2024,38
850035852538,Amazon,11/1/2024,68
850035852538,Amazon,12/1/2024,60
810128951067,Amazon,1/1/2024,0
810128951067,Amazon,2/1/2024,0
810128951067,Amazon,3/1/2024,0
810128951067,Amazon,4/1/2024,1
810128951067,Amazon,5/1/2024,0
810128951067,Amazon,6/1/2024,0
810128951067,Amazon,7/1/2024,0
810128951067,Amazon,8/1/2024,0
810128951067,Amazon,9/1/2024,0
810128951067,Amazon,10/1/2024,1
810128951067,Amazon,11/1/2024,0
810128951067,Amazon,12/1/2024,0
810128951036,Amazon,1/1/2024,0
810128951036,Amazon,2/1/2024,0
810128951036,Amazon,3/1/2024,0
810128951036,Amazon,4/1/2024,0
810128951036,Amazon,5/1/2024,0
810128951036,Amazon,6/1/2024,0
810128951036,Amazon,7/1/2024,0
810128951036,Amazon,8/1/2024,0
810128951036,Amazon,9/1/2024,0
810128951036,Amazon,10/1/2024,0
810128951036,Amazon,11/1/2024,0
810128951036,Amazon,12/1/2024,0
798304262032,Amazon,1/1/2024,0
798304262032,Amazon,2/1/2024,0
798304262032,Amazon,3/1/2024,0
798304262032,Amazon,4/1/2024,0
798304262032,Amazon,5/1/2024,0
798304262032,Amazon,6/1/2024,0
798304262032,Amazon,7/1/2024,0
798304262032,Amazon,8/1/2024,0
798304262032,Amazon,9/1/2024,0
798304262032,Amazon,10/1/2024,50
798304262032,Amazon,11/1/2024,67
798304262032,Amazon,12/1/2024,69
810128952125,Amazon,1/1/2024,0
810128952125,Amazon,2/1/2024,0
810128952125,Amazon,3/1/2024,1
810128952125,Amazon,4/1/2024,7
810128952125,Amazon,5/1/2024,36
810128952125,Amazon,6/1/2024,8
810128952125,Amazon,7/1/2024,18
810128952125,Amazon,8/1/2024,10
810128952125,Amazon,9/1/2024,13
810128952125,Amazon,10/1/2024,0
810128952125,Amazon,11/1/2024,0
810128952125,Amazon,12/1/2024,0
810128952231,Amazon,1/1/2024,0
810128952231,Amazon,2/1/2024,0
810128952231,Amazon,3/1/2024,0
810128952231,Amazon,4/1/2024,0
810128952231,Amazon,5/1/2024,2
810128952231,Amazon,6/1/2024,0
810128952231,Amazon,7/1/2024,2
810128952231,Amazon,8/1/2024,0
810128952231,Amazon,9/1/2024,2
810128952231,Amazon,10/1/2024,4
810128952231,Amazon,11/1/2024,3
810128952231,Amazon,12/1/2024,5
810128951081,Amazon,1/1/2024,0
810128951081,Amazon,2/1/2024,0
810128951081,Amazon,3/1/2024,0
810128951081,Amazon,4/1/2024,0
810128951081,Amazon,5/1/2024,0
810128951081,Amazon,6/1/2024,0
810128951081,Amazon,7/1/2024,0
810128951081,Amazon,8/1/2024,0
810128951081,Amazon,9/1/2024,0
810128951081,Amazon,10/1/2024,1
810128951081,Amazon,11/1/2024,0
810128951081,Amazon,12/1/2024,0
810128952743,Amazon,1/1/2024,0
810128952743,Amazon,2/1/2024,0
810128952743,Amazon,3/1/2024,0
810128952743,Amazon,4/1/2024,0
810128952743,Amazon,5/1/2024,0
810128952743,Amazon,6/1/2024,0
810128952743,Amazon,7/1/2024,0
810128952743,Amazon,8/1/2024,0
810128952743,Amazon,9/1/2024,0
810128952743,Amazon,10/1/2024,0
810128952743,Amazon,11/1/2024,0
810128952743,Amazon,12/1/2024,0
810128952781,Amazon,1/1/2024,0
810128952781,Amazon,2/1/2024,0
810128952781,Amazon,3/1/2024,0
810128952781,Amazon,4/1/2024,0
810128952781,Amazon,5/1/2024,0
810128952781,Amazon,6/1/2024,0
810128952781,Amazon,7/1/2024,0
810128952781,Amazon,8/1/2024,0
810128952781,Amazon,9/1/2024,0
810128952781,Amazon,10/1/2024,9
810128952781,Amazon,11/1/2024,22
810128952781,Amazon,12/1/2024,0
850035852545,Amazon,1/1/2024,41
850035852545,Amazon,2/1/2024,42
850035852545,Amazon,3/1/2024,51
850035852545,Amazon,4/1/2024,27
850035852545,Amazon,5/1/2024,44
850035852545,Amazon,6/1/2024,39
850035852545,Amazon,7/1/2024,37
850035852545,Amazon,8/1/2024,40
850035852545,Amazon,9/1/2024,48
850035852545,Amazon,10/1/2024,51
850035852545,Amazon,11/1/2024,39
850035852545,Amazon,12/1/2024,45
850035852415,Amazon,1/1/2024,3
850035852415,Amazon,2/1/2024,1
850035852415,Amazon,3/1/2024,9
850035852415,Amazon,4/1/2024,8
850035852415,Amazon,5/1/2024,10
850035852415,Amazon,6/1/2024,13
850035852415,Amazon,7/1/2024,12
850035852415,Amazon,8/1/2024,9
850035852415,Amazon,9/1/2024,5
850035852415,Amazon,10/1/2024,13
850035852415,Amazon,11/1/2024,7
850035852415,Amazon,12/1/2024,5
810128950251,Amazon,1/1/2024,1
810128950251,Amazon,2/1/2024,0
810128950251,Amazon,3/1/2024,0
810128950251,Amazon,4/1/2024,2
810128950251,Amazon,5/1/2024,1
810128950251,Amazon,6/1/2024,1
810128950251,Amazon,7/1/2024,0
810128950251,Amazon,8/1/2024,0
810128950251,Amazon,9/1/2024,0
810128950251,Amazon,10/1/2024,1
810128950251,Amazon,11/1/2024,0
810128950251,Amazon,12/1/2024,0
810128950992,Amazon,1/1/2024,5
810128950992,Amazon,2/1/2024,8
810128950992,Amazon,3/1/2024,5
810128950992,Amazon,4/1/2024,8
810128950992,Amazon,5/1/2024,5
810128950992,Amazon,6/1/2024,11
810128950992,Amazon,7/1/2024,4
810128950992,Amazon,8/1/2024,6
810128950992,Amazon,9/1/2024,4
810128950992,Amazon,10/1/2024,7
810128950992,Amazon,11/1/2024,8
810128950992,Amazon,12/1/2024,9
850035852552,Amazon,1/1/2024,7
850035852552,Amazon,2/1/2024,8
850035852552,Amazon,3/1/2024,5
850035852552,Amazon,4/1/2024,6
850035852552,Amazon,5/1/2024,1
850035852552,Amazon,6/1/2024,2
850035852552,Amazon,7/1/2024,5
850035852552,Amazon,8/1/2024,1
850035852552,Amazon,9/1/2024,2
850035852552,Amazon,10/1/2024,2
850035852552,Amazon,11/1/2024,0
850035852552,Amazon,12/1/2024,3
810128951180,Amazon,1/1/2024,0
810128951180,Amazon,2/1/2024,0
810128951180,Amazon,3/1/2024,0
810128951180,Amazon,4/1/2024,0
810128951180,Amazon,5/1/2024,0
810128951180,Amazon,6/1/2024,0
810128951180,Amazon,7/1/2024,0
810128951180,Amazon,8/1/2024,0
810128951180,Amazon,9/1/2024,0
810128951180,Amazon,10/1/2024,0
810128951180,Amazon,11/1/2024,0
810128951180,Amazon,12/1/2024,0
850035852583,Amazon,1/1/2024,0
850035852583,Amazon,2/1/2024,1
850035852583,Amazon,3/1/2024,1
850035852583,Amazon,4/1/2024,1
850035852583,Amazon,5/1/2024,1
850035852583,Amazon,6/1/2024,2
850035852583,Amazon,7/1/2024,0
850035852583,Amazon,8/1/2024,0
850035852583,Amazon,9/1/2024,0
850035852583,Amazon,10/1/2024,0
850035852583,Amazon,11/1/2024,0
850035852583,Amazon,12/1/2024,0
810128953047,Amazon,1/1/2024,0
810128953047,Amazon,2/1/2024,0
810128953047,Amazon,3/1/2024,0
810128953047,Amazon,4/1/2024,0
810128953047,Amazon,5/1/2024,0
810128953047,Amazon,6/1/2024,0
810128953047,Amazon,7/1/2024,0
810128953047,Amazon,8/1/2024,0
810128953047,Amazon,9/1/2024,0
810128953047,Amazon,10/1/2024,0
810128953047,Amazon,11/1/2024,0
810128953047,Amazon,12/1/2024,0
810128953047,Amazon,1/1/2024,0
810128953047,Amazon,2/1/2024,0
810128953047,Amazon,3/1/2024,0
810128953047,Amazon,4/1/2024,0
810128953047,Amazon,5/1/2024,0
810128953047,Amazon,6/1/2024,0
810128953047,Amazon,7/1/2024,0
810128953047,Amazon,8/1/2024,0
810128953047,Amazon,9/1/2024,0
810128953047,Amazon,10/1/2024,0
810128953047,Amazon,11/1/2024,0
810128953047,Amazon,12/1/2024,0
810128951265,Amazon,1/1/2024,0
810128951265,Amazon,2/1/2024,0
810128951265,Amazon,3/1/2024,0
810128951265,Amazon,4/1/2024,0
810128951265,Amazon,5/1/2024,0
810128951265,Amazon,6/1/2024,1
810128951265,Amazon,7/1/2024,1
810128951265,Amazon,8/1/2024,2
810128951265,Amazon,9/1/2024,1
810128951265,Amazon,10/1/2024,3
810128951265,Amazon,11/1/2024,0
810128951265,Amazon,12/1/2024,0
850035852903,Amazon,1/1/2024,0
850035852903,Amazon,2/1/2024,1
850035852903,Amazon,3/1/2024,0
850035852903,Amazon,4/1/2024,0
850035852903,Amazon,5/1/2024,1
850035852903,Amazon,6/1/2024,0
850035852903,Amazon,7/1/2024,0
850035852903,Amazon,8/1/2024,0
850035852903,Amazon,9/1/2024,0
850035852903,Amazon,10/1/2024,2
850035852903,Amazon,11/1/2024,0
850035852903,Amazon,12/1/2024,0
850035852804,Amazon,1/1/2024,0
850035852804,Amazon,2/1/2024,0
850035852804,Amazon,3/1/2024,0
850035852804,Amazon,4/1/2024,0
850035852804,Amazon,5/1/2024,0
850035852804,Amazon,6/1/2024,0
850035852804,Amazon,7/1/2024,0
850035852804,Amazon,8/1/2024,0
850035852804,Amazon,9/1/2024,0
850035852804,Amazon,10/1/2024,0
850035852804,Amazon,11/1/2024,0
850035852804,Amazon,12/1/2024,0
810128952750,Amazon,1/1/2024,0
810128952750,Amazon,2/1/2024,0
810128952750,Amazon,3/1/2024,0
810128952750,Amazon,4/1/2024,0
810128952750,Amazon,5/1/2024,0
810128952750,Amazon,6/1/2024,0
810128952750,Amazon,7/1/2024,0
810128952750,Amazon,8/1/2024,12
810128952750,Amazon,9/1/2024,12
810128952750,Amazon,10/1/2024,0
810128952750,Amazon,11/1/2024,0
810128952750,Amazon,12/1/2024,1
810128951258,Amazon,1/1/2024,0
810128951258,Amazon,2/1/2024,0
810128951258,Amazon,3/1/2024,0
810128951258,Amazon,4/1/2024,1
810128951258,Amazon,5/1/2024,0
810128951258,Amazon,6/1/2024,0
810128951258,Amazon,7/1/2024,0
810128951258,Amazon,8/1/2024,0
810128951258,Amazon,9/1/2024,0
810128951258,Amazon,10/1/2024,0
810128951258,Amazon,11/1/2024,0
810128951258,Amazon,12/1/2024,0
810128951272,Amazon,1/1/2024,0
810128951272,Amazon,2/1/2024,0
810128951272,Amazon,3/1/2024,0
810128951272,Amazon,4/1/2024,0
810128951272,Amazon,5/1/2024,0
810128951272,Amazon,6/1/2024,0
810128951272,Amazon,7/1/2024,0
810128951272,Amazon,8/1/2024,0
810128951272,Amazon,9/1/2024,0
810128951272,Amazon,10/1/2024,0
810128951272,Amazon,11/1/2024,0
810128951272,Amazon,12/1/2024,0
810128950916,Amazon,1/1/2024,0
810128950916,Amazon,2/1/2024,0
810128950916,Amazon,3/1/2024,0
810128950916,Amazon,4/1/2024,0
810128950916,Amazon,5/1/2024,0
810128950916,Amazon,6/1/2024,1
810128950916,Amazon,7/1/2024,0
810128950916,Amazon,8/1/2024,0
810128950916,Amazon,9/1/2024,0
810128950916,Amazon,10/1/2024,0
810128950916,Amazon,11/1/2024,2
810128950916,Amazon,12/1/2024,0
850035852767,Amazon,1/1/2024,7
850035852767,Amazon,2/1/2024,2
850035852767,Amazon,3/1/2024,4
850035852767,Amazon,4/1/2024,5
850035852767,Amazon,5/1/2024,1
850035852767,Amazon,6/1/2024,0
850035852767,Amazon,7/1/2024,0
850035852767,Amazon,8/1/2024,0
850035852767,Amazon,9/1/2024,0
850035852767,Amazon,10/1/2024,1
850035852767,Amazon,11/1/2024,1
850035852767,Amazon,12/1/2024,1
810128952798,Amazon,1/1/2024,0
810128952798,Amazon,2/1/2024,0
810128952798,Amazon,3/1/2024,0
810128952798,Amazon,4/1/2024,0
810128952798,Amazon,5/1/2024,0
810128952798,Amazon,6/1/2024,0
810128952798,Amazon,7/1/2024,0
810128952798,Amazon,8/1/2024,0
810128952798,Amazon,9/1/2024,0
810128952798,Amazon,10/1/2024,7
810128952798,Amazon,11/1/2024,13
810128952798,Amazon,12/1/2024,8
850035852569,Amazon,1/1/2024,32
850035852569,Amazon,2/1/2024,17
850035852569,Amazon,3/1/2024,0
850035852569,Amazon,4/1/2024,1
850035852569,Amazon,5/1/2024,3
850035852569,Amazon,6/1/2024,5
850035852569,Amazon,7/1/2024,3
850035852569,Amazon,8/1/2024,6
850035852569,Amazon,9/1/2024,2
850035852569,Amazon,10/1/2024,4
850035852569,Amazon,11/1/2024,2
850035852569,Amazon,12/1/2024,8
810128951111,Amazon,1/1/2024,0
810128951111,Amazon,2/1/2024,0
810128951111,Amazon,3/1/2024,0
810128951111,Amazon,4/1/2024,0
810128951111,Amazon,5/1/2024,30
810128951111,Amazon,6/1/2024,0
810128951111,Amazon,7/1/2024,0
810128951111,Amazon,8/1/2024,0
810128951111,Amazon,9/1/2024,0
810128951111,Amazon,10/1/2024,0
810128951111,Amazon,11/1/2024,0
810128951111,Amazon,12/1/2024,0
810128953030,Amazon,1/1/2024,0
810128953030,Amazon,2/1/2024,0
810128953030,Amazon,3/1/2024,0
810128953030,Amazon,4/1/2024,0
810128953030,Amazon,5/1/2024,0
810128953030,Amazon,6/1/2024,0
810128953030,Amazon,7/1/2024,0
810128953030,Amazon,8/1/2024,0
810128953030,Amazon,9/1/2024,0
810128953030,Amazon,10/1/2024,0
810128953030,Amazon,11/1/2024,0
810128953030,Amazon,12/1/2024,0
798304441543,Amazon,1/1/2024,0
798304441543,Amazon,2/1/2024,0
798304441543,Amazon,3/1/2024,0
798304441543,Amazon,4/1/2024,0
798304441543,Amazon,5/1/2024,0
798304441543,Amazon,6/1/2024,0
798304441543,Amazon,7/1/2024,0
798304441543,Amazon,8/1/2024,0
798304441543,Amazon,9/1/2024,0
798304441543,Amazon,10/1/2024,0
798304441543,Amazon,11/1/2024,0
798304441543,Amazon,12/1/2024,0
850035852408,Amazon,1/1/2024,10
850035852408,Amazon,2/1/2024,17
850035852408,Amazon,3/1/2024,12
850035852408,Amazon,4/1/2024,3
850035852408,Amazon,5/1/2024,1
850035852408,Amazon,6/1/2024,1
850035852408,Amazon,7/1/2024,0
850035852408,Amazon,8/1/2024,2
850035852408,Amazon,9/1/2024,3
850035852408,Amazon,10/1/2024,1
850035852408,Amazon,11/1/2024,1
850035852408,Amazon,12/1/2024,4
810128950213,Amazon,1/1/2024,0
810128950213,Amazon,2/1/2024,0
810128950213,Amazon,3/1/2024,0
810128950213,Amazon,4/1/2024,0
810128950213,Amazon,5/1/2024,12
810128950213,Amazon,6/1/2024,18
810128950213,Amazon,7/1/2024,0
810128950213,Amazon,8/1/2024,0
810128950213,Amazon,9/1/2024,0
810128950213,Amazon,10/1/2024,0
810128950213,Amazon,11/1/2024,0
810128950213,Amazon,12/1/2024,1
798304240191,Amazon,1/1/2024,6
798304240191,Amazon,2/1/2024,2
798304240191,Amazon,3/1/2024,3
798304240191,Amazon,4/1/2024,2
798304240191,Amazon,5/1/2024,1
798304240191,Amazon,6/1/2024,3
798304240191,Amazon,7/1/2024,2
798304240191,Amazon,8/1/2024,3
798304240191,Amazon,9/1/2024,11
798304240191,Amazon,10/1/2024,3
798304240191,Amazon,11/1/2024,4
798304240191,Amazon,12/1/2024,5
810128951890,Amazon,1/1/2024,0
810128951890,Amazon,2/1/2024,0
810128951890,Amazon,3/1/2024,0
810128951890,Amazon,4/1/2024,2
810128951890,Amazon,5/1/2024,25
810128951890,Amazon,6/1/2024,1
810128951890,Amazon,7/1/2024,5
810128951890,Amazon,8/1/2024,5
810128951890,Amazon,9/1/2024,5
810128951890,Amazon,10/1/2024,7
810128951890,Amazon,11/1/2024,5
810128951890,Amazon,12/1/2024,3
810128950213,Amazon,1/1/2024,0
810128950213,Amazon,2/1/2024,0
810128950213,Amazon,3/1/2024,0
810128950213,Amazon,4/1/2024,0
810128950213,Amazon,5/1/2024,12
810128950213,Amazon,6/1/2024,18
810128950213,Amazon,7/1/2024,0
810128950213,Amazon,8/1/2024,0
810128950213,Amazon,9/1/2024,0
810128950213,Amazon,10/1/2024,0
810128950213,Amazon,11/1/2024,0
810128950213,Amazon,12/1/2024,1
850035852460,Amazon,1/1/2024,0
850035852460,Amazon,2/1/2024,0
850035852460,Amazon,3/1/2024,0
850035852460,Amazon,4/1/2024,0
850035852460,Amazon,5/1/2024,3
850035852460,Amazon,6/1/2024,3
850035852460,Amazon,7/1/2024,0
850035852460,Amazon,8/1/2024,2
850035852460,Amazon,9/1/2024,0
850035852460,Amazon,10/1/2024,1
850035852460,Amazon,11/1/2024,2
850035852460,Amazon,12/1/2024,1
810128953061,Shopify,1/1/2024,0
810128953061,Shopify,2/1/2024,0
810128953061,Shopify,3/1/2024,0
810128953061,Shopify,4/1/2024,0
810128953061,Shopify,5/1/2024,0
810128953061,Shopify,6/1/2024,0
810128953061,Shopify,7/1/2024,0
810128953061,Shopify,8/1/2024,0
810128953061,Shopify,9/1/2024,0
810128953061,Shopify,10/1/2024,11
810128953061,Shopify,11/1/2024,5
810128953061,Shopify,12/1/2024,2
798304497274,Shopify,1/1/2024,0
798304497274,Shopify,2/1/2024,1
798304497274,Shopify,3/1/2024,0
798304497274,Shopify,4/1/2024,1
798304497274,Shopify,5/1/2024,0
798304497274,Shopify,6/1/2024,3
798304497274,Shopify,7/1/2024,0
798304497274,Shopify,8/1/2024,0
798304497274,Shopify,9/1/2024,0
798304497274,Shopify,10/1/2024,0
798304497274,Shopify,11/1/2024,0
798304497274,Shopify,12/1/2024,2
798304471458,Shopify,1/1/2024,0
798304471458,Shopify,2/1/2024,1
798304471458,Shopify,3/1/2024,0
798304471458,Shopify,4/1/2024,2
798304471458,Shopify,5/1/2024,0
798304471458,Shopify,6/1/2024,1
798304471458,Shopify,7/1/2024,0
798304471458,Shopify,8/1/2024,2
798304471458,Shopify,9/1/2024,1
798304471458,Shopify,10/1/2024,1
798304471458,Shopify,11/1/2024,0
798304471458,Shopify,12/1/2024,2
798304381849,Shopify,1/1/2024,3
798304381849,Shopify,2/1/2024,0
798304381849,Shopify,3/1/2024,0
798304381849,Shopify,4/1/2024,0
798304381849,Shopify,5/1/2024,4
798304381849,Shopify,6/1/2024,1
798304381849,Shopify,7/1/2024,0
798304381849,Shopify,8/1/2024,2
798304381849,Shopify,9/1/2024,4
798304381849,Shopify,10/1/2024,4
798304381849,Shopify,11/1/2024,1
798304381849,Shopify,12/1/2024,1
810128951210,Shopify,1/1/2024,2
810128951210,Shopify,2/1/2024,1
810128951210,Shopify,3/1/2024,2
810128951210,Shopify,4/1/2024,1
810128951210,Shopify,5/1/2024,2
810128951210,Shopify,6/1/2024,6
810128951210,Shopify,7/1/2024,0
810128951210,Shopify,8/1/2024,1
810128951210,Shopify,9/1/2024,0
810128951210,Shopify,10/1/2024,1
810128951210,Shopify,11/1/2024,1
810128951210,Shopify,12/1/2024,2
810128951098,Shopify,1/1/2024,0
810128951098,Shopify,2/1/2024,2
810128951098,Shopify,3/1/2024,3
810128951098,Shopify,4/1/2024,2
810128951098,Shopify,5/1/2024,4
810128951098,Shopify,6/1/2024,4
810128951098,Shopify,7/1/2024,0
810128951098,Shopify,8/1/2024,3
810128951098,Shopify,9/1/2024,2
810128951098,Shopify,10/1/2024,4
810128951098,Shopify,11/1/2024,8
810128951098,Shopify,12/1/2024,2
810128951104,Shopify,1/1/2024,0
810128951104,Shopify,2/1/2024,0
810128951104,Shopify,3/1/2024,1
810128951104,Shopify,4/1/2024,2
810128951104,Shopify,5/1/2024,0
810128951104,Shopify,6/1/2024,0
810128951104,Shopify,7/1/2024,0
810128951104,Shopify,8/1/2024,1
810128951104,Shopify,9/1/2024,2
810128951104,Shopify,10/1/2024,1
810128951104,Shopify,11/1/2024,0
810128951104,Shopify,12/1/2024,3
810128952828,Shopify,1/1/2024,0
810128952828,Shopify,2/1/2024,0
810128952828,Shopify,3/1/2024,0
810128952828,Shopify,4/1/2024,1
810128952828,Shopify,5/1/2024,0
810128952828,Shopify,6/1/2024,0
810128952828,Shopify,7/1/2024,0
810128952828,Shopify,8/1/2024,0
810128952828,Shopify,9/1/2024,0
810128952828,Shopify,10/1/2024,0
810128952828,Shopify,11/1/2024,0
810128952828,Shopify,12/1/2024,0
798304444810,Shopify,1/1/2024,2
798304444810,Shopify,2/1/2024,0
798304444810,Shopify,3/1/2024,0
798304444810,Shopify,4/1/2024,0
798304444810,Shopify,5/1/2024,0
798304444810,Shopify,6/1/2024,84
798304444810,Shopify,7/1/2024,0
798304444810,Shopify,8/1/2024,5
798304444810,Shopify,9/1/2024,0
798304444810,Shopify,10/1/2024,0
798304444810,Shopify,11/1/2024,0
798304444810,Shopify,12/1/2024,4
810128952866,Shopify,1/1/2024,0
810128952866,Shopify,2/1/2024,0
810128952866,Shopify,3/1/2024,0
810128952866,Shopify,4/1/2024,0
810128952866,Shopify,5/1/2024,0
810128952866,Shopify,6/1/2024,1
810128952866,Shopify,7/1/2024,0
810128952866,Shopify,8/1/2024,0
810128952866,Shopify,9/1/2024,0
810128952866,Shopify,10/1/2024,0
810128952866,Shopify,11/1/2024,1
810128952866,Shopify,12/1/2024,0
810128952910,Shopify,1/1/2024,0
810128952910,Shopify,2/1/2024,0
810128952910,Shopify,3/1/2024,0
810128952910,Shopify,4/1/2024,0
810128952910,Shopify,5/1/2024,1
810128952910,Shopify,6/1/2024,1
810128952910,Shopify,7/1/2024,0
810128952910,Shopify,8/1/2024,0
810128952910,Shopify,9/1/2024,0
810128952910,Shopify,10/1/2024,0
810128952910,Shopify,11/1/2024,0
810128952910,Shopify,12/1/2024,0
850035852927,Shopify,1/1/2024,0
850035852927,Shopify,2/1/2024,0
850035852927,Shopify,3/1/2024,0
850035852927,Shopify,4/1/2024,0
850035852927,Shopify,5/1/2024,0
850035852927,Shopify,6/1/2024,1
850035852927,Shopify,7/1/2024,0
850035852927,Shopify,8/1/2024,0
850035852927,Shopify,9/1/2024,0
850035852927,Shopify,10/1/2024,0
850035852927,Shopify,11/1/2024,0
850035852927,Shopify,12/1/2024,0
